,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes
381,GA,G1300070,Albany Dougherty County Ap,722160,31.53,-84.18,31707
382,GA,G1300090,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
383,GA,G1300110,Athens Ben Epps Ap,723110,33.95,-83.33,30605
384,GA,G1300130,Athens Ben Epps Ap,723110,33.95,-83.33,30605
385,GA,G1300150,Marietta Dobbins Afb,722270,33.92,-84.52,30069
386,GA,G1300170,Albany Dougherty County Ap,722160,31.53,-84.18,31707
387,GA,G1300190,Moody Afb Valdosta,747810,30.97,-83.2,31699
388,GA,G1300210,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
389,GA,G1300230,Warner Robins Afb,722175,32.63,-83.6,31098
390,GA,G1300250,Brunswick Golden Is,722136,31.25,-81.47,31524
391,GA,G1300270,Valdosta Wb Airport,722166,30.78,-83.28,31601
392,GA,G1300290,Savannah Intl Ap,722070,32.12,-81.2,31418
393,GA,G1300310,Augusta Bush Field,722180,33.37,-81.97,
394,GA,G1300330,Augusta Bush Field,722180,33.37,-81.97,
395,GA,G1300350,Atlanta Hartsfield Intl Ap,722190,33.63,-84.43,30321
396,GA,G1300370,Albany Dougherty County Ap,722160,31.53,-84.18,31707
397,FL,G1300390,Jacksonville Intl Arpt,722060,30.5,-81.7,
398,GA,G1300430,Savannah Intl Ap,722070,32.12,-81.2,31418
399,GA,G1300450,Fulton Co Arpt Brow,722195,33.77,-84.52,30318
400,TN,G1300470,Chattanooga Lovell Field Ap,723240,35.03,-85.2,37421
401,FL,G1300490,Jacksonville Intl Arpt,722060,30.5,-81.7,
402,GA,G1300510,Hunter Aaf,747804,32.0,-81.15,31409
403,GA,G1300530,Fort Benning Lawson,722250,32.35,-85.0,36856
404,GA,G1300550,Rome R B Russell Ap,723200,34.35,-85.17,30165
405,GA,G1300570,Marietta Dobbins Afb,722270,33.92,-84.52,30069
406,GA,G1300590,Athens Ben Epps Ap,723110,33.95,-83.33,30605
407,AL,G1300610,Dothan Municipal Ap,722268,31.23,-85.43,36301
408,GA,G1300630,Atlanta Hartsfield Intl Ap,722190,33.63,-84.43,30321
409,GA,G1300650,Moody Afb Valdosta,747810,30.97,-83.2,31699
410,GA,G1300670,Marietta Dobbins Afb,722270,33.92,-84.52,30069
411,GA,G1300690,Albany Dougherty County Ap,722160,31.53,-84.18,31707
412,GA,G1300710,Moody Afb Valdosta,747810,30.97,-83.2,31699
413,GA,G1300730,Augusta Bush Field,722180,33.37,-81.97,
414,GA,G1300750,Moody Afb Valdosta,747810,30.97,-83.2,31699
415,GA,G1300770,Atlanta Hartsfield Intl Ap,722190,33.63,-84.43,30321
416,GA,G1300790,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
417,GA,G1300810,Albany Dougherty County Ap,722160,31.53,-84.18,31707
418,TN,G1300830,Chattanooga Lovell Field Ap,723240,35.03,-85.2,37421
419,GA,G1300850,Rome R B Russell Ap,723200,34.35,-85.17,30165
420,FL,G1300870,Tallahassee Regional Ap  Isis,722140,30.38,-84.37,32310
421,GA,G1300890,Dekalb Peachtree,722196,33.87,-84.3,30345
422,GA,G1300910,Warner Robins Afb,722175,32.63,-83.6,31098
423,GA,G1300930,Warner Robins Afb,722175,32.63,-83.6,31098
424,GA,G1300950,Albany Dougherty County Ap,722160,31.53,-84.18,31707
425,GA,G1300970,Fulton Co Arpt Brow,722195,33.77,-84.52,30318
426,AL,G1300990,Dothan Municipal Ap,722268,31.23,-85.43,36301
427,GA,G1301010,Valdosta Wb Airport,722166,30.78,-83.28,31601
428,GA,G1301030,Savannah Intl Ap,722070,32.12,-81.2,31418
429,SC,G1301050,Anderson County Ap,723125,34.5,-82.72,29626
430,GA,G1301070,Augusta Bush Field,722180,33.37,-81.97,
431,GA,G1301090,Savannah Intl Ap,722070,32.12,-81.2,31418
432,TN,G1301110,Chattanooga Lovell Field Ap,723240,35.03,-85.2,37421
433,GA,G1301130,Atlanta Hartsfield Intl Ap,722190,33.63,-84.43,30321
434,GA,G1301150,Rome R B Russell Ap,723200,34.35,-85.17,30165
435,GA,G1301170,Dekalb Peachtree,722196,33.87,-84.3,30345
436,NC,G1301190,Asheville Regional Arpt,723150,35.43,-82.53,28704
437,GA,G1301210,Dekalb Peachtree,722196,33.87,-84.3,30345
438,GA,G1301230,Rome R B Russell Ap,723200,34.35,-85.17,30165
439,GA,G1301250,Augusta Bush Field,722180,33.37,-81.97,
440,GA,G1301270,Brunswick Golden Is,722136,31.25,-81.47,31524
441,GA,G1301290,Rome R B Russell Ap,723200,34.35,-85.17,30165
442,FL,G1301310,Tallahassee Regional Ap  Isis,722140,30.38,-84.37,32310
443,GA,G1301330,Athens Ben Epps Ap,723110,33.95,-83.33,30605
444,GA,G1301350,Dekalb Peachtree,722196,33.87,-84.3,30345
445,TN,G1301370,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
446,GA,G1301390,Rome R B Russell Ap,723200,34.35,-85.17,30165
447,GA,G1301410,Athens Ben Epps Ap,723110,33.95,-83.33,30605
448,GA,G1301430,Fulton Co Arpt Brow,722195,33.77,-84.52,30318
449,GA,G1301450,Columbus Metropolitan Arpt,722255,32.52,-84.95,31904
450,SC,G1301470,Anderson County Ap,723125,34.5,-82.72,29626
451,GA,G1301490,Fulton Co Arpt Brow,722195,33.77,-84.52,30318
452,GA,G1301510,Atlanta Hartsfield Intl Ap,722190,33.63,-84.43,30321
453,GA,G1301530,Warner Robins Afb,722175,32.63,-83.6,31098
454,GA,G1301550,Albany Dougherty County Ap,722160,31.53,-84.18,31707
455,GA,G1301570,Athens Ben Epps Ap,723110,33.95,-83.33,30605
456,GA,G1301590,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
457,GA,G1301610,Alma-Bacon County AP,723160,31.533,-82.5,31510
458,GA,G1301630,Augusta Bush Field,722180,33.37,-81.97,
459,GA,G1301650,Augusta Bush Field,722180,33.37,-81.97,
460,GA,G1301670,Warner Robins Afb,722175,32.63,-83.6,31098
461,GA,G1301690,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
462,GA,G1301710,Atlanta Hartsfield Intl Ap,722190,33.63,-84.43,30321
463,GA,G1301730,Moody Afb Valdosta,747810,30.97,-83.2,31699
464,GA,G1301750,Warner Robins Afb,722175,32.63,-83.6,31098
465,GA,G1301770,Albany Dougherty County Ap,722160,31.53,-84.18,31707
466,GA,G1301790,Hunter Aaf,747804,32.0,-81.15,31409
467,GA,G1301810,Augusta Bush Field,722180,33.37,-81.97,
468,GA,G1301830,Brunswick Golden Is,722136,31.25,-81.47,31524
469,GA,G1301850,Valdosta Wb Airport,722166,30.78,-83.28,31601
470,GA,G1301870,Rome R B Russell Ap,723200,34.35,-85.17,30165
471,GA,G1301890,Augusta Bush Field,722180,33.37,-81.97,
472,GA,G1301910,Brunswick Golden Is,722136,31.25,-81.47,31524
473,GA,G1301930,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
474,GA,G1301950,Athens Ben Epps Ap,723110,33.95,-83.33,30605
475,GA,G1301970,Columbus Metropolitan Arpt,722255,32.52,-84.95,31904
476,GA,G1301990,Columbus Metropolitan Arpt,722255,32.52,-84.95,31904
477,FL,G1302010,Tallahassee Regional Ap  Isis,722140,30.38,-84.37,32310
478,GA,G1302050,Albany Dougherty County Ap,722160,31.53,-84.18,31707
479,GA,G1302070,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
480,GA,G1302090,Alma-Bacon County AP,723160,31.533,-82.5,31510
481,GA,G1302110,Athens Ben Epps Ap,723110,33.95,-83.33,30605
482,TN,G1302130,Chattanooga Lovell Field Ap,723240,35.03,-85.2,37421
483,GA,G1302150,Columbus Metropolitan Arpt,722255,32.52,-84.95,31904
484,GA,G1302170,Dekalb Peachtree,722196,33.87,-84.3,30345
485,GA,G1302190,Athens Ben Epps Ap,723110,33.95,-83.33,30605
486,GA,G1302210,Athens Ben Epps Ap,723110,33.95,-83.33,30605
487,GA,G1302230,Marietta Dobbins Afb,722270,33.92,-84.52,30069
488,GA,G1302250,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
489,GA,G1302270,Marietta Dobbins Afb,722270,33.92,-84.52,30069
490,GA,G1302290,Alma Bacon County Ap,722135,31.53,-82.5,31510
491,GA,G1302310,Atlanta Hartsfield Intl Ap,722190,33.63,-84.43,30321
492,GA,G1302330,Marietta Dobbins Afb,722270,33.92,-84.52,30069
493,GA,G1302350,Warner Robins Afb,722175,32.63,-83.6,31098
494,GA,G1302370,Athens Ben Epps Ap,723110,33.95,-83.33,30605
495,GA,G1302390,Fort Benning Lawson,722250,32.35,-85.0,36856
496,NC,G1302410,Asheville Regional Arpt,723150,35.43,-82.53,28704
497,GA,G1302430,Albany Dougherty County Ap,722160,31.53,-84.18,31707
498,GA,G1302450,Augusta Bush Field,722180,33.37,-81.97,
499,GA,G1302470,Dekalb Peachtree,722196,33.87,-84.3,30345
500,GA,G1302490,Columbus Metropolitan Arpt,722255,32.52,-84.95,31904
501,GA,G1302510,Augusta Bush Field,722180,33.37,-81.97,
502,FL,G1302530,Tallahassee Regional Ap  Isis,722140,30.38,-84.37,32310
503,GA,G1302550,Atlanta Hartsfield Intl Ap,722190,33.63,-84.43,30321
504,NC,G1302570,Asheville Regional Arpt,723150,35.43,-82.53,28704
505,GA,G1302590,Fort Benning Lawson,722250,32.35,-85.0,36856
506,GA,G1302610,Albany Dougherty County Ap,722160,31.53,-84.18,31707
507,GA,G1302630,Columbus Metropolitan Arpt,722255,32.52,-84.95,31904
508,GA,G1302650,Athens Ben Epps Ap,723110,33.95,-83.33,30605
509,GA,G1302670,Alma-Bacon County AP,723160,31.533,-82.5,31510
510,GA,G1302690,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
511,GA,G1302710,Alma-Bacon County AP,723160,31.533,-82.5,31510
512,GA,G1302730,Albany Dougherty County Ap,722160,31.53,-84.18,31707
513,FL,G1302750,Tallahassee Regional Ap  Isis,722140,30.38,-84.37,32310
514,GA,G1302770,Albany Dougherty County Ap,722160,31.53,-84.18,31707
515,GA,G1302790,Alma-Bacon County AP,723160,31.533,-82.5,31510
516,TN,G1302810,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
517,GA,G1302830,Alma-Bacon County AP,723160,31.533,-82.5,31510
518,GA,G1302850,Columbus Metropolitan Arpt,722255,32.52,-84.95,31904
519,GA,G1302870,Albany Dougherty County Ap,722160,31.53,-84.18,31707
520,GA,G1302890,Warner Robins Afb,722175,32.63,-83.6,31098
521,TN,G1302910,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
522,GA,G1302930,Macon Middle Ga Regional Ap,722170,32.68,-83.65,31297
523,TN,G1302950,Chattanooga Lovell Field Ap,723240,35.03,-85.2,37421
524,GA,G1302970,Athens Ben Epps Ap,723110,33.95,-83.33,30605
525,GA,G1302990,Alma Bacon County Ap,722135,31.53,-82.5,31510
526,GA,G1303010,Augusta Bush Field,722180,33.37,-81.97,
527,GA,G1303030,Warner Robins Afb,722175,32.63,-83.6,31098
528,GA,G1303050,Brunswick Golden Is,722136,31.25,-81.47,31524
529,GA,G1303070,Fort Benning Lawson,722250,32.35,-85.0,36856
530,GA,G1303090,Alma-Bacon County AP,723160,31.533,-82.5,31510
531,TN,G1303110,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
532,TN,G1303130,Chattanooga Lovell Field Ap,723240,35.03,-85.2,37421
533,GA,G1303150,Warner Robins Afb,722175,32.63,-83.6,31098
534,GA,G1303170,Athens Ben Epps Ap,723110,33.95,-83.33,30605
535,GA,G1303190,Warner Robins Afb,722175,32.63,-83.6,31098
536,GA,G1303210,Albany Dougherty County Ap,722160,31.53,-84.18,31707
537,HI,G1500010,Hilo International Ap,912850,19.72,-155.05,96720
538,HI,G1500030,Honolulu Intl Arpt,911820,21.32,-157.93,96853
539,HI,G1500070,Lihue Airport,911650,21.98,-159.33,96766
540,HI,G1500090,Kahului Airport,911900,20.9,-156.43,96732
541,ID,G1600010,Boise Air Terminal  Uo,726810,43.62,-116.21,83702
542,ID,G1600030,Boise Air Terminal  Uo,726810,43.62,-116.21,83702
543,ID,G1600050,Pocatello Regional Ap,725780,42.92,-112.57,
544,ID,G1600070,Soda Springs Tigert,725868,42.65,-111.58,83276
545,ID,G1600090,Coeur D Alene Awos,727834,47.77,-116.82,83835
546,ID,G1600110,Pocatello Regional Ap,725780,42.92,-112.57,
547,ID,G1600130,Hailey Friedman Mem,725865,43.5,-114.3,83333
548,ID,G1600150,Boise Air Terminal  Uo,726810,43.62,-116.21,83702
549,MT,G1600170,Kalispell Glacier Pk IntL Ar,727790,48.32,-114.25,
550,ID,G1600190,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
551,MT,G1600210,Kalispell Glacier Pk IntL Ar,727790,48.32,-114.25,
552,ID,G1600230,Hailey Friedman Mem,725865,43.5,-114.3,83333
553,ID,G1600250,Hailey Friedman Mem,725865,43.5,-114.3,83333
554,ID,G1600270,Caldwell  Awos,726813,43.63,-116.63,83651
555,ID,G1600290,Soda Springs Tigert,725868,42.65,-111.58,83276
556,ID,G1600310,Burley Municipal Arpt,725867,42.53,-113.77,83318
557,ID,G1600330,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
558,ID,G1600350,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
559,ID,G1600370,Hailey Friedman Mem,725865,43.5,-114.3,83333
560,ID,G1600390,Mountain Home Afb,726815,43.05,-115.87,83648
561,ID,G1600410,Malad City,725786,42.15,-112.28,
562,ID,G1600430,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
563,ID,G1600450,Caldwell  Awos,726813,43.63,-116.63,83651
564,ID,G1600470,Joslin Fld Magic Va  Twin Fall,725866,42.55,-114.35,83341
565,ID,G1600490,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
566,ID,G1600510,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
567,ID,G1600530,Joslin Fld Magic Va  Twin Fall,725866,42.55,-114.35,83341
568,ID,G1600550,Coeur D Alene Awos,727834,47.77,-116.82,83835
569,WA,G1600570,Pullman Moscow Rgnl,727857,46.75,-117.12,99164
570,ID,G1600590,Salmon Lemhi  Awos,726865,45.12,-113.88,83467
571,ID,G1600610,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
572,ID,G1600630,Joslin Fld Magic Va  Twin Fall,725866,42.55,-114.35,83341
573,ID,G1600650,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
574,ID,G1600670,Burley Municipal Arpt,725867,42.53,-113.77,83318
575,ID,G1600690,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
576,ID,G1600710,Malad City,725786,42.15,-112.28,
577,ID,G1600730,Caldwell  Awos,726813,43.63,-116.63,83651
578,ID,G1600750,Caldwell  Awos,726813,43.63,-116.63,83651
579,ID,G1600770,Pocatello Regional Ap,725780,42.92,-112.57,
580,MT,G1600790,Kalispell Glacier Pk IntL Ar,727790,48.32,-114.25,
581,ID,G1600810,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
582,ID,G1600830,Joslin Fld Magic Va  Twin Fall,725866,42.55,-114.35,83341
583,ID,G1600850,Hailey Friedman Mem,725865,43.5,-114.3,83333
584,ID,G1600870,Caldwell  Awos,726813,43.63,-116.63,83651
585,IL,G1700010,Quincy Rgnl AP-Baldwin Field,724430,39.933,-91.2,62305
586,MO,G1700030,Cape Girardeau Rgnl AP,723290,37.233,-89.567,63780
587,IL,G1700050,Belleville Scott Afb,724338,38.55,-89.85,62225
588,IL,G1700070,Rockford Greater Rockford Ap,725430,42.2,-89.1,61104
589,IL,G1700090,Quincy Rgnl AP-Baldwin Field,724430,39.933,-91.2,62305
590,IL,G1700110,Sterling Rockfalls,725326,41.75,-89.67,61071
591,MO,G1700130,St Louis Lambert IntL Arpt,724340,38.75,-90.37,63145
592,IL,G1700150,Sterling Rockfalls,725326,41.75,-89.67,61071
593,IL,G1700170,Springfield Capital Ap,724390,39.85,-89.68,62702
594,IL,G1700190,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
595,IL,G1700210,Belleville Scott Afb,724338,38.55,-89.85,62225
596,IN,G1700230,Monroe Co,724375,39.13,-86.62,47403
597,IL,G1700250,Mount Vernon  Awos,724335,38.32,-88.87,62864
598,IL,G1700270,Belleville Scott Afb,724338,38.55,-89.85,62225
599,IL,G1700290,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
600,IL,G1700310,Chicago Midway Ap,725340,41.78,-87.75,60638
601,IN,G1700330,Evansville Regional Ap,724320,38.05,-87.53,47711
602,IL,G1700350,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
603,IL,G1700370,Aurora Municipal,744655,41.77,-88.47,60554
604,IL,G1700390,Central Illinois Rg,724397,40.47,-88.92,61704
605,IL,G1700410,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
606,IL,G1700430,W  Chicago Du Page,725305,41.92,-88.25,60174
607,IN,G1700450,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
608,IN,G1700470,Evansville Regional Ap,724320,38.05,-87.53,47711
609,IL,G1700490,Mount Vernon  Awos,724335,38.32,-88.87,62864
610,IL,G1700510,Mount Vernon  Awos,724335,38.32,-88.87,62864
611,IL,G1700530,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
612,IL,G1700550,Marion Regional,724339,37.75,-89.02,62948
613,IL,G1700570,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
614,KY,G1700590,Henderson City,724238,37.82,-87.68,42420
615,IL,G1700610,Springfield Capital Ap,724390,39.85,-89.68,62702
616,IL,G1700630,Aurora Municipal,744655,41.77,-88.47,60554
617,IL,G1700650,Mount Vernon  Awos,724335,38.32,-88.87,62864
618,IA,G1700670,Keokuk Muni,725456,40.47,-91.43,52632
619,KY,G1700690,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
620,IA,G1700710,Burlington-Southeast Iowa Rgnl AP,725420,40.783,-91.117,52601
621,IL,G1700730,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
622,IL,G1700750,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
623,IL,G1700770,Southern Illinois,724336,37.77,-89.25,62966
624,IL,G1700790,Mount Vernon  Awos,724335,38.32,-88.87,62864
625,IL,G1700810,Mount Vernon  Awos,724335,38.32,-88.87,62864
626,MO,G1700830,St Louis Lambert IntL Arpt,724340,38.75,-90.37,63145
627,WI,G1700850,Lone Rock Faa Ap,726416,43.2,-90.18,53588
628,IL,G1700870,Marion Regional,724339,37.75,-89.02,62948
629,IL,G1700890,W  Chicago Du Page,725305,41.92,-88.25,60174
630,IL,G1700910,Chicago Midway Ap,725340,41.78,-87.75,60638
631,IL,G1700930,Aurora Municipal,744655,41.77,-88.47,60554
632,IL,G1700950,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
633,IL,G1700970,Chicago Waukegan,725347,42.42,-87.87,60087
634,IL,G1700990,Aurora Municipal,744655,41.77,-88.47,60554
635,IN,G1701010,Evansville Regional Ap,724320,38.05,-87.53,47711
636,IL,G1701030,Sterling Rockfalls,725326,41.75,-89.67,61071
637,IL,G1701050,Central Illinois Rg,724397,40.47,-88.92,61704
638,IL,G1701070,Springfield Capital Ap,724390,39.85,-89.68,62702
639,IA,G1701090,Burlington-Southeast Iowa Rgnl AP,725420,40.783,-91.117,52601
640,IL,G1701110,W  Chicago Du Page,725305,41.92,-88.25,60174
641,IL,G1701130,Central Illinois Rg,724397,40.47,-88.92,61704
642,IL,G1701150,Decatur,725316,39.83,-88.87,
643,IL,G1701170,Belleville Scott Afb,724338,38.55,-89.85,62225
644,IL,G1701190,Cahokia St  Louis,725314,38.57,-90.15,62206
645,IL,G1701210,Mount Vernon  Awos,724335,38.32,-88.87,62864
646,IL,G1701230,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
647,IL,G1701250,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
648,KY,G1701270,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
649,IL,G1701290,Springfield Capital Ap,724390,39.85,-89.68,62702
650,IL,G1701310,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
651,IL,G1701330,Cahokia St  Louis,725314,38.57,-90.15,62206
652,IL,G1701350,Belleville Scott Afb,724338,38.55,-89.85,62225
653,IL,G1701370,Springfield Capital Ap,724390,39.85,-89.68,62702
654,IL,G1701390,Decatur,725316,39.83,-88.87,
655,IL,G1701410,Rockford Greater Rockford Ap,725430,42.2,-89.1,61104
656,IL,G1701430,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
657,IL,G1701450,Southern Illinois,724336,37.77,-89.25,62966
658,IL,G1701470,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
659,IL,G1701490,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338
660,KY,G1701510,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
661,KY,G1701530,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
662,IL,G1701550,Sterling Rockfalls,725326,41.75,-89.67,61071
663,IL,G1701570,Belleville Scott Afb,724338,38.55,-89.85,62225
664,IN,G1701590,Evansville Regional Ap,724320,38.05,-87.53,47711
665,IL,G1701610,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
666,IL,G1701630,Cahokia St  Louis,725314,38.57,-90.15,62206
667,IL,G1701650,Marion Regional,724339,37.75,-89.02,62948
668,IL,G1701670,Springfield Capital Ap,724390,39.85,-89.68,62702
669,IL,G1701690,Quincy Rgnl AP-Baldwin Field,724430,39.933,-91.2,62305
670,IL,G1701710,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338
671,IL,G1701730,Mount Vernon  Awos,724335,38.32,-88.87,62864
672,IL,G1701750,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
673,IL,G1701770,Rockford Greater Rockford Ap,725430,42.2,-89.1,61104
674,IL,G1701790,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
675,IL,G1701810,Southern Illinois,724336,37.77,-89.25,62966
676,IL,G1701830,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
677,IN,G1701850,Evansville Regional Ap,724320,38.05,-87.53,47711
678,IA,G1701870,Burlington-Southeast Iowa Rgnl AP,725420,40.783,-91.117,52601
679,IL,G1701890,Belleville Scott Afb,724338,38.55,-89.85,62225
680,IL,G1701910,Mount Vernon  Awos,724335,38.32,-88.87,62864
681,KY,G1701930,Henderson City,724238,37.82,-87.68,42420
682,IL,G1701950,Sterling Rockfalls,725326,41.75,-89.67,61071
683,IL,G1701970,Chicago Midway Ap,725340,41.78,-87.75,60638
684,IL,G1701990,Marion Regional,724339,37.75,-89.02,62948
685,IL,G1702010,Rockford Greater Rockford Ap,725430,42.2,-89.1,61104
686,IL,G1702030,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
687,IN,G1800010,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
688,IN,G1800030,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
689,IN,G1800050,Indianapolis Intl Ap,724380,39.72,-86.27,46241
690,IN,G1800070,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
691,IN,G1800090,Delaware Co Johnson,725336,40.23,-85.4,47304
692,IN,G1800110,Indianapolis Intl Ap,724380,39.72,-86.27,46241
693,IN,G1800130,Indianapolis Intl Ap,724380,39.72,-86.27,46241
694,IN,G1800150,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
695,IN,G1800170,Grissom Arb,725335,40.65,-86.15,46971
696,KY,G1800190,Louisville Bowman Field,724235,38.23,-85.67,40205
697,IN,G1800210,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
698,IN,G1800230,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
699,IN,G1800250,Huntingburg,724365,38.25,-86.95,47542
700,IN,G1800270,Huntingburg,724365,38.25,-86.95,47542
701,KY,G1800290,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
702,KY,G1800310,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
703,IN,G1800330,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
704,IN,G1800350,Delaware Co Johnson,725336,40.23,-85.4,47304
705,IN,G1800370,Huntingburg,724365,38.25,-86.95,47542
706,IN,G1800390,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
707,IN,G1800410,Delaware Co Johnson,725336,40.23,-85.4,47304
708,KY,G1800430,Louisville Standiford Field,724230,38.18,-85.73,40213
709,IN,G1800450,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
710,IN,G1800470,Delaware Co Johnson,725336,40.23,-85.4,47304
711,IN,G1800490,Grissom Arb,725335,40.65,-86.15,46971
712,IN,G1800510,Evansville Regional Ap,724320,38.05,-87.53,47711
713,IN,G1800530,Delaware Co Johnson,725336,40.23,-85.4,47304
714,IN,G1800550,Monroe Co,724375,39.13,-86.62,47403
715,IN,G1800570,Indianapolis Intl Ap,724380,39.72,-86.27,46241
716,IN,G1800590,Indianapolis Intl Ap,724380,39.72,-86.27,46241
717,KY,G1800610,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
718,IN,G1800630,Indianapolis Intl Ap,724380,39.72,-86.27,46241
719,IN,G1800650,Delaware Co Johnson,725336,40.23,-85.4,47304
720,IN,G1800670,Grissom Arb,725335,40.65,-86.15,46971
721,IN,G1800690,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
722,IN,G1800710,Monroe Co,724375,39.13,-86.62,47403
723,IN,G1800730,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
724,IN,G1800750,Delaware Co Johnson,725336,40.23,-85.4,47304
725,KY,G1800770,Louisville Bowman Field,724235,38.23,-85.67,40205
726,KY,G1800790,Louisville Bowman Field,724235,38.23,-85.67,40205
727,IN,G1800810,Indianapolis Intl Ap,724380,39.72,-86.27,46241
728,IN,G1800830,Evansville Regional Ap,724320,38.05,-87.53,47711
729,IN,G1800850,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
730,MI,G1800870,Kalamazoo Battle Cr,726357,42.23,-85.55,49002
731,IL,G1800890,Chicago Midway Ap,725340,41.78,-87.75,60638
732,IN,G1800910,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
733,IN,G1800930,Monroe Co,724375,39.13,-86.62,47403
734,IN,G1800950,Delaware Co Johnson,725336,40.23,-85.4,47304
735,IN,G1800970,Indianapolis Intl Ap,724380,39.72,-86.27,46241
736,IN,G1800990,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
737,IN,G1801010,Huntingburg,724365,38.25,-86.95,47542
738,IN,G1801030,Grissom Arb,725335,40.65,-86.15,46971
739,IN,G1801050,Monroe Co,724375,39.13,-86.62,47403
740,IN,G1801070,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
741,IN,G1801090,Indianapolis Intl Ap,724380,39.72,-86.27,46241
742,IN,G1801110,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
743,IN,G1801130,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
744,KY,G1801150,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
745,IN,G1801170,Huntingburg,724365,38.25,-86.95,47542
746,IN,G1801190,Monroe Co,724375,39.13,-86.62,47403
747,IN,G1801210,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
748,IN,G1801230,Huntingburg,724365,38.25,-86.95,47542
749,IN,G1801250,Huntingburg,724365,38.25,-86.95,47542
750,IL,G1801270,Chicago Midway Ap,725340,41.78,-87.75,60638
751,KY,G1801290,Henderson City,724238,37.82,-87.68,42420
